Nama Instansi,Nama Satuan Kerja,Kode Paket,Kode RUP,Tahun Anggaran,Sumber Transaksi,Sumber Dana,Nama Penyedia,Metode Pengadaan,Jenis Pengadaan,Nama Paket,Status Paket,Total Nilai (Rp),Nilai PDN (Rp)
KAB. MANDAILING NATAL,DINAS PEKERJAAN UMUM DAN PENATAAN RUANG - 1.03.0.00.0.00.03.0000,2689373,41061891,2023,Tender,APBD,CV. PATRICIA ADISTY,Tender,Pekerjaan Konstruksi,Penanganan Long Segment Ruas Jalan Aek Godang - Hutabargot (Watas Kec. Panyabungan Barat),SELESAI,4321201000,4321201000
KAB. MANDAILING NATAL,RUMAH SAKIT UMUM DAERAH PANYABUNGAN - 1.02.0.00.0.00.02.0001,7686071,42104658,2023,E-Katalog 5.0,BLUD,PT AstraZeneca Indonesia,E-Purchasing,Pengadaan Barang,"Budesonid cairan inhalasi 0,5 mg/mL, respoules 2 mL",MELAKUKAN PENGIRIMAN DAN PENERIMAAN,947700,0
KAB. MANDAILING NATAL,DINAS PENDIDIKAN DAN KEBUDAYAAN - 1.01.2.22.0.00.02.0000,2800373,40966395,2023,Tender,APBD,CV. Tamaro Rejeki,Tender,Pekerjaan Konstruksi,Pembangunan ruang laboratorium komputer beserta perabotnya SD Negeri 164 Pasar Maga,SELESAI,213894290,213894290
KAB. MANDAILING NATAL,DINAS PENDIDIKAN DAN KEBUDAYAAN - 1.01.2.22.0.00.02.0000,3488246,41223459,2023,E-Katalog 5.0,APBD,CV. NATANGKANG CERDAS UTAMA,E-Purchasing,Pengadaan Barang,Percobaan Ayunan Sederhana,MELAKUKAN PENGIRIMAN DAN PENERIMAAN,103900000,103900000
KAB. MANDAILING NATAL,RUMAH SAKIT UMUM DAERAH PANYABUNGAN - 1.02.0.00.0.00.02.0001,4244270,42104658,2023,E-Katalog 5.0,BLUD,P.T. Dexa Medica,E-Purchasing,Pengadaan Barang,Sucralfate/ Sukralfat susp 500 mg/5 mL,MELAKUKAN PENGIRIMAN DAN PENERIMAAN,7500000,7500000
KAB. MANDAILING NATAL,DINAS PERUMAHAN RAKYAT DAN KAWASAN PERMUKIMAN SERTA PERTANAHAN - 1.04.2.10.0.00.04.0000,3435373,41341679,2023,Non Tender,APBD,CV.SULTAN,Pengadaan Langsung,Pekerjaan Konstruksi,Pembangunan/ Rehabilitasi Jalan Lingkungan di Desa Sinunukan II Kec. Sinunukan,SELESAI,131513000,131513000
KAB. MANDAILING NATAL,BAGIAN HUKUM SETDAKAB MANDAILING NATAL - 4.01.5.06.0.00.26.0003,8092422,45547931,2023,E-Katalog 5.0,APBDP,MY ICON TECHNOLOGY,E-Purchasing,Pengadaan Barang,TRAVELMATE P214 CORE-I7 (TMP214/0016),MELAKUKAN PENGIRIMAN DAN PENERIMAAN,26000000,26000000
KAB. MANDAILING NATAL,DINAS KESEHATAN - 1.02.0.00.0.00.02.0000,3963193,41733351,2023,E-Katalog 5.0,APBD,PT. MARIN LIZA FARMASI,E-Purchasing,Pengadaan Barang,Cyanocobalamin/ Cyanocobalamine/ Sianokobalamin (vitamin B12) tablet/kapsul/kaplet 50 mcg,MELAKUKAN PENGIRIMAN DAN PENERIMAAN,705000,705000
KAB. MANDAILING NATAL,DINAS KETAHANAN PANGAN - 2.09.0.00.0.00.10.0000,3189373,41321300,2023,Non Tender,APBD,CV Madina Aman Sejahtera,Pengadaan Langsung,Pengadaan Barang,Belanja Barang untuk Dijual/Diserahkan kepada Pihak Ketiga/Pihak Lain,SELESAI,110000000,0
KAB. MANDAILING NATAL,DINAS KESEHATAN - 1.02.0.00.0.00.02.0000,5620524,41733260,2023,E-Katalog 5.0,APBD,PT. Pradana Sirona Persada,E-Purchasing,Pengadaan Barang,Ultrasound Gel UG-1 250 ml,MELAKUKAN PENGIRIMAN DAN PENERIMAAN,10174000,10174000
KAB. MANDAILING NATAL,RUMAH SAKIT UMUM DAERAH PANYABUNGAN - 1.02.0.00.0.00.02.0001,8300773,45589099,2023,E-Katalog 5.0,APBDP,PT.Elsyahfi Calibratech Mandiri,E-Purchasing,Pengadaan Barang,Hemodialisa,PAKET SELESAI,3975000,3975000
KAB. MANDAILING NATAL,DINAS PERTANIAN - 3.27.0.00.0.00.24.0000,3394373,41384005,2023,Non Tender,APBD,CV. WIKASA,Pengadaan Langsung,Pekerjaan Konstruksi,Pembangunan/Rehabilitasi Jalan Usaha tani/Jalan Produksi Kelurahan Kota Siantar Kec. Panyabungan,SELESAI,129950000,129950000
KAB. MANDAILING NATAL,RUMAH SAKIT UMUM DAERAH PANYABUNGAN - 1.02.0.00.0.00.02.0001,7093851,42104658,2023,E-Katalog 5.0,BLUD,PT. Interbat,E-Purchasing,Pengadaan Barang,Metoclopramide hydrochloride (HCl)/ Metoclopramide/ Metoklopramid inj 5 mg/mL,MELAKUKAN PENGIRIMAN DAN PENERIMAAN,2495000,2495000
KAB. MANDAILING NATAL,RUMAH SAKIT UMUM DAERAH PANYABUNGAN - 1.02.0.00.0.00.02.0001,6107664,42104658,2023,E-Katalog 5.0,BLUD,PT.TOP POINT MEDICAL,E-Purchasing,Pengadaan Barang,TP Disposable Syringe with Needle 20 ML,MELAKUKAN PENGIRIMAN DAN PENERIMAAN,1001550,1001550
KAB. MANDAILING NATAL,RUMAH SAKIT UMUM DAERAH PANYABUNGAN - 1.02.0.00.0.00.02.0001,7211462,42104658,2023,E-Katalog 5.0,BLUD,P.T. Dexa Medica,E-Purchasing,Pengadaan Barang,Sodium Valproate/ Valproat/ Valproic acid sirup 250 mg/5 ml,MELAKUKAN PENGIRIMAN DAN PENERIMAAN,7400000,7400000
KAB. MANDAILING NATAL,RUMAH SAKIT UMUM DAERAH PANYABUNGAN - 1.02.0.00.0.00.02.0001,3625647,42104658,2023,E-Katalog 5.0,BLUD,PT. Hexpharm Jaya Laboratories,E-Purchasing,Pengadaan Barang,Divalproex sodium / Valproat tablet salut enterik/ kaplet salut enterik 250 mg,MELAKUKAN PENGIRIMAN DAN PENERIMAAN,2997000,2997000
KAB. MANDAILING NATAL,DINAS KESEHATAN - 1.02.0.00.0.00.02.0000,3972882,41733351,2023,E-Katalog 5.0,APBD,NOVAPHARIN,E-Purchasing,Pengadaan Barang,Cefadroxil monohydrate/ Cefadroxil/ Sefadroksil tablet/kapsul/kaplet 250 mg,MELAKUKAN PENGIRIMAN DAN PENERIMAAN,12114000,12114000
KAB. MANDAILING NATAL,RUMAH SAKIT UMUM DAERAH PANYABUNGAN - 1.02.0.00.0.00.02.0001,6099528,42104658,2023,E-Katalog 5.0,BLUD,PT Glaxo Wellcome Indonesia,E-Purchasing,Pengadaan Barang,"Salmeterol 25 mcg  + Flutikason Propionat 50 mcg ih""",MELAKUKAN PENGIRIMAN DAN PENERIMAAN,314205,0
KAB. MANDAILING NATAL,DINAS PERUMAHAN RAKYAT DAN KAWASAN PERMUKIMAN SERTA PERTANAHAN - 1.04.2.10.0.00.04.0000,3390373,41341710,2023,Non Tender,APBD,CV. BINTANG BUDI MANDIRI,Pengadaan Langsung,Pekerjaan Konstruksi,Pembangunan Jalan Lingkungan di RT. 08 Kel. Dalan Lidang Kec. Panyabungan,SELESAI,109260000,109260000
KAB. MANDAILING NATAL,DINAS KESEHATAN - 1.02.0.00.0.00.02.0000,3522756,41733260,2023,E-Katalog 5.0,APBD,PT. Likuid Pharmalab Indonesia,E-Purchasing,Pengadaan Barang,Medika Alkohol 96% 1 L,MELAKUKAN PENGIRIMAN DAN PENERIMAAN,17453600,17453600
KAB. MANDAILING NATAL,DINAS KEPENDUDUKAN DAN PENCATATAN SIPIL - 2.12.0.00.0.00.13.0000,3169373,41552930,2023,Non Tender,APBD,CV. TIARA CIDORAS,Pengadaan Langsung,Pengadaan Barang,Belanja Alat/Bahan untuk Kegiatan Kantor - Bahan Cetak,SELESAI,39686000,39686000
KAB. MANDAILING NATAL,DINAS PEKERJAAN UMUM DAN PENATAAN RUANG - 1.03.0.00.0.00.03.0000,3553373,42267903,2023,Non Tender,APBD,CV. TEAM CORE CONSULTANT,Pengadaan Langsung,Jasa Konsultansi Badan Usaha Konstruksi,Jasa Konsultansi Pengawasan Kegiatan Lanjutan Pembangunan Rumah Sakit Umum Daerah Panyabungan,SELESAI,99697000,99697000
KAB. MANDAILING NATAL,DINAS PEKERJAAN UMUM DAN PENATAAN RUANG - 1.03.0.00.0.00.03.0000,3702373,45090305,2023,Non Tender,APBDP,CV. YATRAINDO CONSULTANT,Pengadaan Langsung,Jasa Konsultansi Badan Usaha Konstruksi,Penyusunan Dokumen Perencanaan Preservasi Jalan Padang Silojongan - Ranto Panjang,SELESAI,49700000,49700000
KAB. MANDAILING NATAL,DINAS PENDIDIKAN DAN KEBUDAYAAN - 1.01.2.22.0.00.02.0000,3584373,40966365,2023,Non Tender,APBD,CV. ZIHANS BROTHER,Pengadaan Langsung,Pekerjaan Konstruksi,Pembangunan Toilet (Jamban) Beserta Sanitasinya SD Negeri 023 Siabu,SELESAI,139450000,139450000
KAB. MANDAILING NATAL,DINAS PENDIDIKAN DAN KEBUDAYAAN - 1.01.2.22.0.00.02.0000,3652373,40966360,2023,Non Tender,APBD,CV.RIZKI KARYA,Pengadaan Langsung,Pekerjaan Konstruksi,Pembangunan Ruang Unit Kesehatan Sekolah SD Negeri 194 Kotanopan,SELESAI,79699994,79699994
KAB. MANDAILING NATAL,DINAS PENDIDIKAN DAN KEBUDAYAAN - 1.01.2.22.0.00.02.0000,3522373,40966355,2023,Non Tender,APBD,CV. Fadzillah,Pengadaan Langsung,Pekerjaan Konstruksi,Pembangunan Ruang UKS Beserta Perabotnya SD Negeri 326 Sinunukan II,SELESAI,84470000,84470000
KAB. MANDAILING NATAL,DINAS PERTANIAN - 3.27.0.00.0.00.24.0000,8135129,45596867,2023,E-Katalog 5.0,APBDP,CV. AULIA RIZKI PRATAMA,E-Purchasing,Pengadaan Barang,PUPUK ORGANIK (PAMORGANIK MAS),PROSES KONTRAK PPK,49987500,49987500
KAB. MANDAILING NATAL,DINAS PENDIDIKAN DAN KEBUDAYAAN - 1.01.2.22.0.00.02.0000,3531373,40966346,2023,Non Tender,APBD,CV. FERDIAN PUTRA,Pengadaan Langsung,Pekerjaan Konstruksi,Pembangunan Ruang UKS Beserta Perabotnya SD Negeri 175 Hutatinggi,SELESAI,84360000,84360000
KAB. MANDAILING NATAL,DINAS PEKERJAAN UMUM DAN PENATAAN RUANG - 1.03.0.00.0.00.03.0000,2683373,40378847,2023,Tender,APBD,cv.delima,Tender,Pekerjaan Konstruksi,Peningkatan Jalan Maga - Siantona,SELESAI,468684000,468684000
KAB. MANDAILING NATAL,RUMAH SAKIT UMUM DAERAH PANYABUNGAN - 1.02.0.00.0.00.02.0001,3625647,42104658,2023,E-Katalog 5.0,BLUD,PT. Hexpharm Jaya Laboratories,E-Purchasing,Pengadaan Barang,Simvastatin tablet/kapsul/kaplet 10 mg,MELAKUKAN PENGIRIMAN DAN PENERIMAAN,145000,145000
KAB. MANDAILING NATAL,DINAS PERUMAHAN RAKYAT DAN KAWASAN PERMUKIMAN SERTA PERTANAHAN - 1.04.2.10.0.00.04.0000,3425373,41341713,2023,Non Tender,APBD,CV. CENTRAL GRAFIKA PRINT,Pengadaan Langsung,Pekerjaan Konstruksi,Pembangunan/ Rehabilitasi Jalan di Lingkungan VII Kel. Kayu Jati Kec. Panyabungan,SELESAI,117299000,117299000
KAB. MANDAILING NATAL,DINAS PEMUDA DAN OLAHRAGA - 2.19.0.00.0.00.20.0000,3766373,45557356,2023,Non Tender,APBDP,CV. PUTRA PRATAMA,Pengadaan Langsung,Pekerjaan Konstruksi,Rehabilitasi Lapangan Sepak Bola Anggora Kecamatan Kotanopan,SELESAI,102680000,102680000
KAB. MANDAILING NATAL,DINAS PENDIDIKAN DAN KEBUDAYAAN - 1.01.2.22.0.00.02.0000,2859373,40966247,2023,Tender,APBD,CV. BINTANG BUDI MANDIRI,Tender,Pekerjaan Konstruksi,Pembangunan Ruang Perpustakaan Beserta Perabotnya SD Negeri 347 Batahan,SELESAI,201131423,201131423
KAB. MANDAILING NATAL,DINAS PENDIDIKAN DAN KEBUDAYAAN - 1.01.2.22.0.00.02.0000,2811373,40966388,2023,Tender,APBD,CV.MATIO NEW GENERATION CORPORATION,Tender,Pekerjaan Konstruksi,Pembangunan ruang laboratorium komputer beserta perabotnya SD Negeri 115 Gunung Tua,SELESAI,213894290,213894290
KAB. MANDAILING NATAL,DINAS PEKERJAAN UMUM DAN PENATAAN RUANG - 1.03.0.00.0.00.03.0000,2875373,44047006,2023,Tender,APBD,CV. Mitra Selaras,Tender,Pekerjaan Konstruksi,Peningkatan Jalan Pagur - Panyabungan (Watas Kec. Panyabungan),SELESAI,1957550000,1957550000
KAB. MANDAILING NATAL,DINAS KESEHATAN - 1.02.0.00.0.00.02.0000,3972972,41733351,2023,E-Katalog 5.0,APBD,PT. Mersifarma Tirmaku Mercusana,E-Purchasing,Pengadaan Barang,Asam Asetilsalisilat (asetosal) tablet/kapsul/kaplet 80 mg,MELAKUKAN PENGIRIMAN DAN PENERIMAAN,11491200,11491200
KAB. MANDAILING NATAL,RUMAH SAKIT UMUM DAERAH PANYABUNGAN - 1.02.0.00.0.00.02.0001,8300773,45589099,2023,E-Katalog 5.0,APBDP,PT.Elsyahfi Calibratech Mandiri,E-Purchasing,Pengadaan Barang,Inkubator Laboratory,PAKET SELESAI,640000,640000
KAB. MANDAILING NATAL,DINAS PEKERJAAN UMUM DAN PENATAAN RUANG - 1.03.0.00.0.00.03.0000,3687373,44801971,2023,Non Tender,APBDP,CV. RENDER CONSULTANT,Pengadaan Langsung,Jasa Konsultansi Badan Usaha Konstruksi,Perencanaan Kegiatan DAK 2024 SPAM Desa Hutabargot Nauli Kec. Hutabargot,SELESAI,49500000,49500000
KAB. MANDAILING NATAL,DINAS KESEHATAN - 1.02.0.00.0.00.02.0000,5554968,41733351,2023,E-Katalog 5.0,APBD,PT. Kimia Farma Tbk,E-Purchasing,Pengadaan Barang,"Betametason/Betamethasone Valerate krim 0,1%",MELAKUKAN PENGIRIMAN DAN PENERIMAAN,18450000,18450000
KAB. MANDAILING NATAL,BADAN PENGELOLAAN KEUANGAN DAN ASET DAERAH - 5.02.0.00.0.00.28.0000,3691373,44729105,2023,Non Tender,APBD,PT. MARGA BHUANA JAYA CONSULTANT,Pengadaan Langsung,Jasa Konsultansi Badan Usaha Non Konstruksi,Belanja Jasa Tenaga Ahli,SELESAI,99815000,99815000
KAB. MANDAILING NATAL,RUMAH SAKIT UMUM DAERAH PANYABUNGAN - 1.02.0.00.0.00.02.0001,5103592,42104658,2023,E-Katalog 5.0,BLUD,PT. Amarox Pharma Global,E-Purchasing,Pengadaan Barang,Pregabalin kapsul 75,MELAKUKAN PENGIRIMAN DAN PENERIMAAN,3374000,3374000
KAB. MANDAILING NATAL,DINAS PEMUDA DAN OLAHRAGA - 2.19.0.00.0.00.20.0000,3154373,41740190,2023,Non Tender,APBD,CV. PUTRA DOLOK SIHITE,Pengadaan Langsung,Pengadaan Barang,Pengadaan Peralatan Olahraga Tenis Meja,SELESAI,79920000,79920000
KAB. MANDAILING NATAL,DINAS PEKERJAAN UMUM DAN PENATAAN RUANG - 1.03.0.00.0.00.03.0000,2699373,40403617,2023,Tender,APBD,CV. PARADISE PARK,Tender,Pekerjaan Konstruksi,Peningkatan SPAM Jaringan Perpipaan di Desa Huta Raja Kec. Ranto Baek,SELESAI,806535847,806535847
KAB. MANDAILING NATAL,DINAS PENDIDIKAN DAN KEBUDAYAAN - 1.01.2.22.0.00.02.0000,3547373,40966329,2023,Non Tender,APBD,CV. MATAHARI ABADI,Pengadaan Langsung,Pekerjaan Konstruksi,Pembangunan Ruang UKS Beserta Perabotnya SD Negeri 329 Sukadamai,SELESAI,84340000,84340000
KAB. MANDAILING NATAL,DINAS PARIWISATA - 3.26.0.00.0.00.23.0000,3473373,41237944,2023,Non Tender,APBD,CV. MIRZA KARYA SEJATI,Pengadaan Langsung,Pekerjaan Konstruksi,Rehabilitasi Sarana dan Prasarana Gedung Kantor,SELESAI,129793016,129793016
KAB. MANDAILING NATAL,RUMAH SAKIT UMUM DAERAH PANYABUNGAN - 1.02.0.00.0.00.02.0001,7503771,42104658,2023,E-Katalog 5.0,BLUD,PT Pratapa Nirmala,E-Purchasing,Pengadaan Barang,Levetiracetam/ Levetirasetam tablet 500 mg,MELAKUKAN PENGIRIMAN DAN PENERIMAAN,4995000,4995000
KAB. MANDAILING NATAL,DINAS PERUMAHAN RAKYAT DAN KAWASAN PERMUKIMAN SERTA PERTANAHAN - 1.04.2.10.0.00.04.0000,3562373,41341700,2023,Non Tender,APBD,CV. PUTRI LESTARI,Pengadaan Langsung,Pekerjaan Konstruksi,Pembangunan Jalan Lingkungan di Desa Huta Baringin Kec. Panyabungan Barat,SELESAI,134501000,134501000
KAB. MANDAILING NATAL,DINAS PERUMAHAN RAKYAT DAN KAWASAN PERMUKIMAN SERTA PERTANAHAN - 1.04.2.10.0.00.04.0000,3384373,41341681,2023,Non Tender,APBD,CV. PUTRA PRATAMA,Pengadaan Langsung,Pekerjaan Konstruksi,Pembangunan/ Rehabilitasi Jalan Lingkungan di Desa Muara Siambak Kec. Kotanopan,SELESAI,108699000,108699000
KAB. MANDAILING NATAL,DINAS KEPENDUDUKAN DAN PENCATATAN SIPIL - 2.12.0.00.0.00.13.0000,3174373,41552949,2023,Non Tender,APBD,CV. KREASI KENANGA,Pengadaan Langsung,Pengadaan Barang,Belanja Alat/Bahan untuk Kegiatan Kantor - Bahan Cetak,SELESAI,82317000,82317000
KAB. MANDAILING NATAL,RUMAH SAKIT UMUM DAERAH PANYABUNGAN - 1.02.0.00.0.00.02.0001,8300773,45589099,2023,E-Katalog 5.0,APBDP,PT.Elsyahfi Calibratech Mandiri,E-Purchasing,Pengadaan Barang,Infant Warmer / Radiant Warmer,PAKET SELESAI,2878500,2878500
KAB. MANDAILING NATAL,RUMAH SAKIT UMUM DAERAH PANYABUNGAN - 1.02.0.00.0.00.02.0001,3907233,42104658,2023,E-Katalog 5.0,BLUD,P.T. Dexa Medica,E-Purchasing,Pengadaan Barang,Clozapine/ Klozapin tablet/kapsul/kaplet 25 mg,MELAKUKAN PENGIRIMAN DAN PENERIMAAN,2480000,2480000
KAB. MANDAILING NATAL,DINAS PERTANIAN - 3.27.0.00.0.00.24.0000,3342373,41384061,2023,Non Tender,APBD,HQ PRATAMA CONSULTANT,Pengadaan Langsung,Jasa Konsultansi Badan Usaha Non Konstruksi,Belanja Jasa Konsultan Pengawasan,SELESAI,49750000,49750000
KAB. MANDAILING NATAL,RUMAH SAKIT UMUM DAERAH PANYABUNGAN - 1.02.0.00.0.00.02.0001,3094577,42104658,2023,E-Katalog 5.0,BLUD,PT.Bernofarm,E-Purchasing,Pengadaan Barang,Ranitidine hydrochloride (HCl)/ Ranitidin injeksi 25 mg/ml,MELAKUKAN PENGIRIMAN DAN PENERIMAAN,13000000,13000000
KAB. MANDAILING NATAL,RUMAH SAKIT UMUM DAERAH PANYABUNGAN - 1.02.0.00.0.00.02.0001,3773653,42104658,2023,E-Katalog 5.0,BLUD,PT. Beta Pharmacon,E-Purchasing,Pengadaan Barang,Analog insulin rapid acting inj 100 IU/mL,MELAKUKAN PENGIRIMAN DAN PENERIMAAN,9031400,0
KAB. MANDAILING NATAL,DINAS KESEHATAN - 1.02.0.00.0.00.02.0000,4101530,41733351,2023,E-Katalog 5.0,APBD,PT.Bernofarm,E-Purchasing,Pengadaan Barang,Clindamycin hydrochloride (HCl)/ Clindamycin/ Klindamisin tablet/kapsul/kaplet 300 mg,MELAKUKAN PENGIRIMAN DAN PENERIMAAN,43460800,43460800
KAB. MANDAILING NATAL,DINAS KESEHATAN - 1.02.0.00.0.00.02.0000,5537364,41733260,2023,E-Katalog 5.0,APBD,PT Jayamas Medica Industri,E-Purchasing,Pengadaan Barang,Sarung Tangan Obgyn,MELAKUKAN PENGIRIMAN DAN PENERIMAAN,9926064,9926064
KAB. MANDAILING NATAL,RUMAH SAKIT UMUM DAERAH PANYABUNGAN - 1.02.0.00.0.00.02.0001,7521472,42104658,2023,E-Katalog 5.0,BLUD,PT. ETERCON PHARMA,E-Purchasing,Pengadaan Barang,Donepezil/ Donepezil Hydrochloride tablet salut selaput 5 mg,MELAKUKAN PENGIRIMAN DAN PENERIMAAN,2331000,2331000
KAB. MANDAILING NATAL,DINAS PERDAGANGAN - 3.30.3.31.0.00.25.0000,3408373,41667207,2023,Non Tender,APBD,CV. NABILA,Pengadaan Langsung,Pekerjaan Konstruksi,Pengecetan Pasar Sinonoan Kecamatan Siabu,SELESAI,49600002,49600002
KAB. MANDAILING NATAL,RUMAH SAKIT UMUM DAERAH PANYABUNGAN - 1.02.0.00.0.00.02.0001,8300773,45589099,2023,E-Katalog 5.0,APBDP,PT.Elsyahfi Calibratech Mandiri,E-Purchasing,Pengadaan Barang,JASA PENGUJIAN DAN/ATAU KALIBRASI OXYGEN CONCENTRATOR / OXYGEN THERAPY MACHINE,PAKET SELESAI,665000,665000
KAB. MANDAILING NATAL,DINAS PERTANIAN - 3.27.0.00.0.00.24.0000,3211373,41412942,2023,Non Tender,APBD,CV. AULIA RIZKI PRATAMA,Pengadaan Langsung,Pengadaan Barang,Belanja Barang untuk Dijual/Diserahkan kepada Masyarakat,SELESAI,142956000,142956000
KAB. MANDAILING NATAL,RUMAH SAKIT UMUM DAERAH PANYABUNGAN - 1.02.0.00.0.00.02.0001,4963345,42104658,2023,E-Katalog 5.0,BLUD,PT.Phapros Tbk,E-Purchasing,Pengadaan Barang,"Benzatin Benzil Penisilin inj 2,4 juta IU/mL",MELAKUKAN PENGIRIMAN DAN PENERIMAAN,488400,488400
KAB. MANDAILING NATAL,DINAS KESEHATAN - 1.02.0.00.0.00.02.0000,3527672,41733260,2023,E-Katalog 5.0,APBD,PT. Safelock Medical,E-Purchasing,Pengadaan Barang,IV Catheter Non Injection Port 18 G,MELAKUKAN PENGIRIMAN DAN PENERIMAAN,39567000,39567000
KAB. MANDAILING NATAL,RUMAH SAKIT UMUM DAERAH PANYABUNGAN - 1.02.0.00.0.00.02.0001,7211462,42104658,2023,E-Katalog 5.0,BLUD,P.T. Dexa Medica,E-Purchasing,Pengadaan Barang,"Levofloxacin hemihydrate/ Levofloxacin/ Levofloksasin inf 5 mg/mL, 100 mL",MELAKUKAN PENGIRIMAN DAN PENERIMAAN,11025000,11025000
KAB. MANDAILING NATAL,DINAS PENDIDIKAN DAN KEBUDAYAAN - 1.01.2.22.0.00.02.0000,3578373,40966428,2023,Non Tender,APBD,CV SINAR,Pengadaan Langsung,Pekerjaan Konstruksi,Pembangunan Toilet (Jamban) Beserta Sanitasinya SD Negeri 211 Saba Dolok,SELESAI,141767000,141767000
KAB. MANDAILING NATAL,DINAS KESEHATAN - 1.02.0.00.0.00.02.0000,3929382,41733260,2023,E-Katalog 5.0,APBD,PT Abadi Kesling Indoneisa,E-Purchasing,Pengadaan Barang,SPESIFIKASI PAKET REAGENSIA BMHP SURVEILANS AIR MINUM/PAKET REAGENSIA SURVEILANS KUALITAS AIR MINUM RUMAH TANGGA (KAMRT),MELAKUKAN PENGIRIMAN DAN PENERIMAAN,358440000,358440000
KAB. MANDAILING NATAL,RUMAH SAKIT UMUM DAERAH PANYABUNGAN - 1.02.0.00.0.00.02.0001,3625647,42104658,2023,E-Katalog 5.0,BLUD,PT. Hexpharm Jaya Laboratories,E-Purchasing,Pengadaan Barang,Cefotaxime sodium/ Cefotaxime/ Sefotaksim serb inj 1.000 mg,MELAKUKAN PENGIRIMAN DAN PENERIMAAN,1530000,1530000
KAB. MANDAILING NATAL,DINAS PERTANIAN - 3.27.0.00.0.00.24.0000,4167766,43463657,2023,E-Katalog 5.0,APBD,CV. AULIA RIZKI PRATAMA,E-Purchasing,Pengadaan Barang,Bibi Aren,PROSES KONTRAK PPK,169104800,0
KAB. MANDAILING NATAL,DINAS PENDIDIKAN DAN KEBUDAYAAN - 1.01.2.22.0.00.02.0000,3490373,40966421,2023,Non Tender,APBD,CV. AMMAR MULIA,Pengadaan Langsung,Pekerjaan Konstruksi,Pembangunan Toilet (Jamban) Beserta Sanitasinya SD Negeri 220 Hutadangka,SELESAI,140200000,140200000
KAB. MANDAILING NATAL,BAGIAN KESEJAHTERAAN RAKYAT SETDAKAB MANDAILING NATAL - 4.01.5.06.0.00.26.0002,3589373,43740066,2023,Non Tender,APBD,CV. ANUGRAH KARYA ABADI,Pengadaan Langsung,Jasa Lainnya,Belanja Sewa Bus Pemulangan Jema'ah Haji,SELESAI,148495000,148495000
KAB. MANDAILING NATAL,DINAS PENDIDIKAN DAN KEBUDAYAAN - 1.01.2.22.0.00.02.0000,3671373,40966321,2023,Non Tender,APBD,CV. TIQA CEMERLANG,Pengadaan Langsung,Pekerjaan Konstruksi,Pembangunan Ruang Unit Kesehatan Sekolah SD Negeri 388 Hutaimbaru,SELESAI,79700000,79700000
KAB. MANDAILING NATAL,DINAS PENDIDIKAN DAN KEBUDAYAAN - 1.01.2.22.0.00.02.0000,3479373,40966433,2023,Non Tender,APBD,CV. ALDRICH PERDANA KARYA,Pengadaan Langsung,Pekerjaan Konstruksi,Pembangunan Toilet (Jamban) Beserta Sanitasinya SD Negeri 379 Sikara Kara III,SELESAI,140490000,140490000
KAB. MANDAILING NATAL,RUMAH SAKIT UMUM DAERAH PANYABUNGAN - 1.02.0.00.0.00.02.0001,7307358,42104658,2023,E-Katalog 5.0,BLUD,PT Pratapa Nirmala,E-Purchasing,Pengadaan Barang,Isosorbid dinitrat 10 mg,MELAKUKAN PENGIRIMAN DAN PENERIMAAN,2950000,2950000
KAB. MANDAILING NATAL,DINAS PENDIDIKAN DAN KEBUDAYAAN - 1.01.2.22.0.00.02.0000,2827373,40966374,2023,Tender,APBD,CV.MATIO NEW GENERATION CORPORATION,Tender,Pekerjaan Konstruksi,Pembangunan ruang laboratorium komputer beserta perabotnya SD Negeri 023 Siabu,SELESAI,213894290,213894290
KAB. MANDAILING NATAL,RUMAH SAKIT UMUM DAERAH PANYABUNGAN - 1.02.0.00.0.00.02.0001,7754961,42104658,2023,E-Katalog 5.0,BLUD,P.T. Dexa Medica,E-Purchasing,Pengadaan Barang,Ticagrelor/ Tikagrelor tablet/kapsul/kaplet 90 mg,MELAKUKAN PENGIRIMAN DAN PENERIMAAN,12000000,12000000
KAB. MANDAILING NATAL,DINAS KESEHATAN - 1.02.0.00.0.00.02.0000,8153600,41733351,2023,E-Katalog 5.0,APBD,PT.Bernofarm,E-Purchasing,Pengadaan Barang,Domperidon/ Domperidone maleate/ Domperidone sirup/suspensi 5 mg/5 ml,MELAKUKAN PENGIRIMAN DAN PENERIMAAN,785000,785000
KAB. MANDAILING NATAL,DINAS PENDIDIKAN DAN KEBUDAYAAN - 1.01.2.22.0.00.02.0000,3573373,40966356,2023,Non Tender,APBD,CV. FERDIAN PUTRA,Pengadaan Langsung,Pekerjaan Konstruksi,Pembangunan Ruang UKS Beserta Perabotnya SD Negeri 328 Sinunukan IV,SELESAI,84360000,84360000
KAB. MANDAILING NATAL,RUMAH SAKIT UMUM DAERAH PANYABUNGAN - 1.02.0.00.0.00.02.0001,7209390,42104658,2023,E-Katalog 5.0,BLUD,PT.Bernofarm,E-Purchasing,Pengadaan Barang,Metronidazole/ Metronidazol infus 5 mg/ ml (TD),MELAKUKAN PENGIRIMAN DAN PENERIMAAN,42000000,42000000
