Nama Instansi,Nama Satuan Kerja,Kode Paket,Kode RUP,Tahun Anggaran,Sumber Transaksi,Sumber Dana,Nama Penyedia,Metode Pengadaan,Jenis Pengadaan,Nama Paket,Status Paket,Total Nilai (Rp),Nilai PDN (Rp)
KAB. MANDAILING NATAL,RUMAH SAKIT UMUM DAERAH PANYABUNGAN - 1.02.0.00.0.00.02.0001,11218016,53529595,2024,E-Katalog 5.0,BLUD,PT.Elsyahfi Calibratech Mandiri,E-Purchasing,Pengadaan Barang,Electrocardiograph / ECG / EKG,MELAKUKAN PENGIRIMAN DAN PENERIMAAN,3250000,3250000
KAB. MANDAILING NATAL,DINAS PENDIDIKAN DAN KEBUDAYAAN - 1.01.2.22.0.00.01.0000,3016373,50635531,2024,Tender,APBD,cv sinar jaya,Tender,Pekerjaan Konstruksi,PEMBANGUNAN RUANG LABORATORIUM KOMPUTER BESERTA PERABOTNYA (DAK) SD NEGERI 382 SINGKUANG,SELESAI,238742709,238742709
KAB. MANDAILING NATAL,RUMAH SAKIT UMUM DAERAH DR. HUSNI THAMRIN - 1.02.0.00.0.00.02.0002,2972373,51606307,2024,Tender,APBD,CV. MANGUN CITRA BERSAMA,Tender,Pekerjaan Konstruksi,Pembangunan Rawat Inap Kelas (KRIS),SELESAI,2667926517,2667926517
KAB. MANDAILING NATAL,DINAS PENDIDIKAN DAN KEBUDAYAAN - 1.01.2.22.0.00.01.0000,3027373,50635529,2024,Tender,APBD,"ADHYATAMA, CV",Tender,Pekerjaan Konstruksi,PEMBANGUNAN RUANG LABORATORIUM KOMPUTER BESERTA PERABOTNYA (DAK) SD NEGERI 391 SUKARAMAI,SELESAI,238261553,238261553
KAB. MANDAILING NATAL,DINAS PERUMAHAN RAKYAT DAN KAWASAN PERMUKIMAN SERTA PERTANAHAN - 1.04.2.10.0.00.04.0000,3906373,49936943,2024,Non Tender,APBD,CV. ALDRICH PERDANA KARYA,Pengadaan Langsung,Pekerjaan Konstruksi,Pembangunan Jalan Lingkungan Kelurahan Panyabungan II,SELESAI,99530081,99530081
KAB. MANDAILING NATAL,RUMAH SAKIT UMUM DAERAH PANYABUNGAN - 1.02.0.00.0.00.02.0001,11049722,51459104,2024,E-Katalog 5.0,BLUD,Andreas Karya Terbesar,E-Purchasing,Pengadaan Barang,VITAL CARE Hollow Fiber Dialyzer 18 HF,MELAKUKAN PENGIRIMAN DAN PENERIMAAN,56610000,56610000
KAB. MANDAILING NATAL,DINAS KESEHATAN - 1.02.0.00.0.00.02.0000,10081614,51356108,2024,E-Katalog 5.0,APBD,PT. Holi Pharma,E-Purchasing,Pengadaan Barang,Ibuprofen suspensi 100 mg/5 ml,MELAKUKAN PENGIRIMAN DAN PENERIMAAN,4802000,4802000
KAB. MANDAILING NATAL,RUMAH SAKIT UMUM DAERAH PANYABUNGAN - 1.02.0.00.0.00.02.0001,10068886,51459102,2024,E-Katalog 5.0,BLUD,P.T. Dexa Medica,E-Purchasing,Pengadaan Barang,N-asetil sistein kaps 200 mg,MELAKUKAN PENGIRIMAN DAN PENERIMAAN,3230000,3230000
KAB. MANDAILING NATAL,DINAS KESEHATAN - 1.02.0.00.0.00.02.0000,10401037,51322684,2024,E-Katalog 5.0,APBD,PT.Elsyahfi Calibratech Mandiri,E-Purchasing,Pengadaan Barang,JASA PENGUJIAN DAN/ATAU KALIBRASI SUCTION PUMP GENERAL / ALAT HISAP MEDIS,MELAKUKAN PENGIRIMAN DAN PENERIMAAN,2817000,2817000
KAB. MANDAILING NATAL,RUMAH SAKIT UMUM DAERAH PANYABUNGAN - 1.02.0.00.0.00.02.0001,10709550,51459102,2024,E-Katalog 5.0,BLUD,PT. Hexpharm Jaya Laboratories,E-Purchasing,Pengadaan Barang,Loratadin tab 10 mg,MELAKUKAN PENGIRIMAN DAN PENERIMAAN,244000,244000
KAB. MANDAILING NATAL,RUMAH SAKIT UMUM DAERAH PANYABUNGAN - 1.02.0.00.0.00.02.0001,9095668,51459102,2024,E-Katalog 5.0,BLUD,PT. Kimia Farma Tbk,E-Purchasing,Pengadaan Barang,"Methylergometrine Maleate/ Methylergometrine/ Metilergometrin tablet/kapsul/kaplet 0,125 mg",MELAKUKAN PENGIRIMAN DAN PENERIMAAN,390000,390000
KAB. MANDAILING NATAL,RUMAH SAKIT UMUM DAERAH PANYABUNGAN - 1.02.0.00.0.00.02.0001,9133754,51459102,2024,E-Katalog 5.0,BLUD,PT Jayamas Medica Industri,E-Purchasing,Pengadaan Barang,Oxyflow Bayi (Nasal oxygen cannula),MELAKUKAN PENGIRIMAN DAN PENERIMAAN,638250,638250
KAB. MANDAILING NATAL,RUMAH SAKIT UMUM DAERAH PANYABUNGAN - 1.02.0.00.0.00.02.0001,9335687,51459102,2024,E-Katalog 5.0,BLUD,P.T. Dexa Medica,E-Purchasing,Pengadaan Barang,Asam traneksamat/Tranexamic acid injeksi 100 mg/ml,MELAKUKAN PENGIRIMAN DAN PENERIMAAN,4726000,4726000
KAB. MANDAILING NATAL,DINAS PERTANIAN - 3.27.0.00.0.00.22.0000,3876373,49587931,2024,Non Tender,APBD,CV. PUTRA PRATAMA,Pengadaan Langsung,Pekerjaan Konstruksi,Pembangunan/Rehabilitasi Jalan Usaha Tani/Jalan Produksi Desa Huta Padang Kec. Ulu Pungkut,SELESAI,101500000,101500000
KAB. MANDAILING NATAL,RUMAH SAKIT UMUM DAERAH PANYABUNGAN - 1.02.0.00.0.00.02.0001,9295924,51459106,2024,E-Katalog 5.0,BLUD,PT Sinaraya Nugraha Ahmadaris Medika,E-Purchasing,Pengadaan Barang,Kasa Hidrofil T 40 yard x 80 cm Plain,MELAKUKAN PENGIRIMAN DAN PENERIMAAN,17420000,17420000
KAB. MANDAILING NATAL,RUMAH SAKIT UMUM DAERAH PANYABUNGAN - 1.02.0.00.0.00.02.0001,3050373,52133521,2024,Tender,BLUD,PT. MARGA BHUANA JAYA,Seleksi,Jasa Konsultansi Badan Usaha Konstruksi,Biaya Konsultasi perencanaan Gedung pada RSUD panyabungan di panatapan,SELESAI,898001000,898001000
KAB. MANDAILING NATAL,DINAS KESEHATAN - 1.02.0.00.0.00.02.0000,10092042,51356108,2024,E-Katalog 5.0,APBD,P.T. Dexa Medica,E-Purchasing,Pengadaan Barang,Obat Herbal Tradisional Obat Batuk Herbakof Syrup,MELAKUKAN PENGIRIMAN DAN PENERIMAAN,12753300,12753300
KAB. MANDAILING NATAL,RUMAH SAKIT UMUM DAERAH PANYABUNGAN - 1.02.0.00.0.00.02.0001,9345162,51459102,2024,E-Katalog 5.0,BLUD,PT. IFARS PHARMACEUTICAL LABORATORIES,E-Purchasing,Pengadaan Barang,Doksisiklin/ Doxycycline/ Doxycycline hyclate tablet/kapsul/kaplet 100 mg,MELAKUKAN PENGIRIMAN DAN PENERIMAAN,2100000,2100000
KAB. MANDAILING NATAL,RUMAH SAKIT UMUM DAERAH PANYABUNGAN - 1.02.0.00.0.00.02.0001,10954498,51459102,2024,E-Katalog 5.0,BLUD,PT. NOVELL PHARMACEUTICAL LABORATORIES,E-Purchasing,Pengadaan Barang,"Tamsulosin Tab Lepas Lambat 0,4 mg",MELAKUKAN PENGIRIMAN DAN PENERIMAAN,8991000,8991000
KAB. MANDAILING NATAL,DINAS KESEHATAN - 1.02.0.00.0.00.02.0000,10101809,51356108,2024,E-Katalog 5.0,APBD,PT LAPI LABORATORIES,E-Purchasing,Pengadaan Barang,"TAMSIN SR 0,4 MG - TAMSULOSIN HCl 0,4 MG TABLET SALUT SELAPUT LEPAS LAMBAT",PROSES KONTRAK PPK,14430000,14430000
KAB. MANDAILING NATAL,RUMAH SAKIT UMUM DAERAH DR. HUSNI THAMRIN - 1.02.0.00.0.00.02.0002,9406092,51354252,2024,E-Katalog 5.0,APBD,PT. MITRA MULTI TEKNOMEDIKA,E-Purchasing,Pengadaan Barang,MMT Emergency Trolley Elegance,MELAKUKAN PENGIRIMAN DAN PENERIMAAN,30400000,30400000
KAB. MANDAILING NATAL,RUMAH SAKIT UMUM DAERAH PANYABUNGAN - 1.02.0.00.0.00.02.0001,10302678,51459102,2024,E-Katalog 5.0,BLUD,PT. Mersifarma Tirmaku Mercusana,E-Purchasing,Pengadaan Barang,"Alprazolam tab 0,5 mg",MELAKUKAN PENGIRIMAN DAN PENERIMAAN,456000,456000
KAB. MANDAILING NATAL,RUMAH SAKIT UMUM DAERAH PANYABUNGAN - 1.02.0.00.0.00.02.0001,9098725,51459102,2024,E-Katalog 5.0,BLUD,P.T. Dexa Medica,E-Purchasing,Pengadaan Barang,Sucralfate/ Sukralfat susp 500 mg/5 mL,MELAKUKAN PENGIRIMAN DAN PENERIMAAN,30000000,30000000
KAB. MANDAILING NATAL,DINAS PEKERJAAN UMUM DAN PENATAAN RUANG - 1.03.0.00.0.00.03.0000,8941316,49523772,2024,E-Katalog 5.0,APBD,DEMBAN SIMPAR JAYA,E-Purchasing,Pengadaan Barang,Pasangan Batu dengan Mortar,PAKET SELESAI,23860000,23860000
KAB. MANDAILING NATAL,DINAS PENDIDIKAN DAN KEBUDAYAAN - 1.01.2.22.0.00.01.0000,9640247,51943816,2024,E-Katalog 5.0,APBD,PT CITTA BISNIS SELARAS,E-Purchasing,Pengadaan Barang,Meja Double SD,MELAKUKAN PENGIRIMAN DAN PENERIMAAN,384200000,384200000
KAB. MANDAILING NATAL,DINAS KESEHATAN - 1.02.0.00.0.00.02.0000,10812525,51356469,2024,E-Katalog 5.0,APBD,CV. TERMINAL PRINT,E-Purchasing,Pengadaan Barang,PIN UKURAN 44,MELAKUKAN PENGIRIMAN DAN PENERIMAAN,51750000,51750000
KAB. MANDAILING NATAL,RUMAH SAKIT UMUM DAERAH PANYABUNGAN - 1.02.0.00.0.00.02.0001,11289838,51459102,2024,E-Katalog 5.0,BLUD,PT. Mersifarma Tirmaku Mercusana,E-Purchasing,Pengadaan Barang,Vaksin Meningitis Meningokokus,MELAKUKAN PENGIRIMAN DAN PENERIMAAN,2800000,0
KAB. MANDAILING NATAL,DINAS PERHUBUNGAN - 2.15.0.00.0.00.14.0000,5163373,53220899,2024,Non Tender,APBD,cv. bugis nauli,Pengadaan Langsung,Pengadaan Barang,Pemeliharaan Warning Light (Pengadaan Controler WL dengan Konfigurasi (Double Flasher) dan Tiang Listrik Untuk APILL),SELESAI,70063200,0
KAB. MANDAILING NATAL,DINAS KESEHATAN - 1.02.0.00.0.00.02.0000,10102903,51356108,2024,E-Katalog 5.0,APBD,PT. IFARS PHARMACEUTICAL LABORATORIES,E-Purchasing,Pengadaan Barang,Nistatin/Nystatin  suspensi 100.000 IU/mL,MELAKUKAN PENGIRIMAN DAN PENERIMAAN,4062600,4062600
KAB. MANDAILING NATAL,DINAS KESEHATAN - 1.02.0.00.0.00.02.0000,10032711,51356108,2024,E-Katalog 5.0,APBD,PT Yarindo Farmatama,E-Purchasing,Pengadaan Barang,Asiklovir/Acyclovir/Aciclovir tablet/kapsul/kaplet 400 mg,PROSES KONTRAK PPK,9060000,9060000
KAB. MANDAILING NATAL,DINAS KESEHATAN - 1.02.0.00.0.00.02.0000,10031751,51356108,2024,E-Katalog 5.0,APBD,PT. MARIN LIZA FARMASI,E-Purchasing,Pengadaan Barang,"Salep 2-4, salep",PROSES KONTRAK PPK,1246752,1246752
KAB. MANDAILING NATAL,DINAS PEKERJAAN UMUM DAN PENATAAN RUANG - 1.03.0.00.0.00.03.0000,8946540,49523780,2024,E-Katalog 5.0,APBD,PT. RONA NAMORA,E-Purchasing,Pengadaan Barang,Lapis Fondasi Agregat Kelas A,PAKET SELESAI,2719708000,2719708000
KAB. MANDAILING NATAL,DINAS PEKERJAAN UMUM DAN PENATAAN RUANG - 1.03.0.00.0.00.03.0000,8946540,49523780,2024,E-Katalog 5.0,APBD,PT. RONA NAMORA,E-Purchasing,Pengadaan Barang,"Gorong-gorong Pipa Beton Bertulang, diameter dalam 60 cm",PAKET SELESAI,64489400,64489400
KAB. MANDAILING NATAL,DINAS KESEHATAN - 1.02.0.00.0.00.02.0000,10231639,51356108,2024,E-Katalog 5.0,APBD,PT. PUTRA KARYA SENTOSA,E-Purchasing,Pengadaan Barang,Diclofenac sodium tablet salut enterik 25 mg,MELAKUKAN PENGIRIMAN DAN PENERIMAAN,78000000,78000000
KAB. MANDAILING NATAL,DINAS KESEHATAN - 1.02.0.00.0.00.02.0000,10069662,51356108,2024,E-Katalog 5.0,APBD,PT Darya Varia,E-Purchasing,Pengadaan Barang,Sulfadiazine silver/ Perak sulfadiazin krim 1%,MELAKUKAN PENGIRIMAN DAN PENERIMAAN,11500000,11500000
KAB. MANDAILING NATAL,DINAS PENDIDIKAN DAN KEBUDAYAAN - 1.01.2.22.0.00.01.0000,9752765,52011912,2024,E-Katalog 5.0,APBD,CV. FAMILY ARTA GRAHA MANDIRI,E-Purchasing,Pengadaan Barang,Kursi Staf,MELAKUKAN PENGIRIMAN DAN PENERIMAAN,19600000,19600000
KAB. MANDAILING NATAL,RUMAH SAKIT UMUM DAERAH DR. HUSNI THAMRIN - 1.02.0.00.0.00.02.0002,9118806,51354252,2024,E-Katalog 5.0,APBD,PT. Djuniar & Djuniar,E-Purchasing,Pengadaan Barang,Pulse Vacuum Autoclave Nesco,MELAKUKAN PENGIRIMAN DAN PENERIMAAN,650000000,0
KAB. MANDAILING NATAL,RUMAH SAKIT UMUM DAERAH PANYABUNGAN - 1.02.0.00.0.00.02.0001,11218016,53529595,2024,E-Katalog 5.0,BLUD,PT.Elsyahfi Calibratech Mandiri,E-Purchasing,Pengadaan Barang,Automatic External Defibrilator,MELAKUKAN PENGIRIMAN DAN PENERIMAAN,820000,820000
KAB. MANDAILING NATAL,DINAS PEKERJAAN UMUM DAN PENATAAN RUANG - 1.03.0.00.0.00.03.0000,4098373,49550272,2024,Non Tender,APBD,PT.REPUBLIC ENGINEERING CONSULTANT,Pengadaan Langsung,Jasa Konsultansi Badan Usaha Konstruksi,Perencanaan Sistem Penyediaan Air Minum (SPAM ) Jaringan Perpipaan Pantai Barat Tahun 2025,SELESAI,99650250,99650250
KAB. MANDAILING NATAL,DINAS PEKERJAAN UMUM DAN PENATAAN RUANG - 1.03.0.00.0.00.03.0000,8941316,49523772,2024,E-Katalog 5.0,APBD,DEMBAN SIMPAR JAYA,E-Purchasing,Pengadaan Barang,Bahan anti pengelupasan,PAKET SELESAI,1392300,1392300
KAB. MANDAILING NATAL,RUMAH SAKIT UMUM DAERAH PANYABUNGAN - 1.02.0.00.0.00.02.0001,10444466,51459102,2024,E-Katalog 5.0,BLUD,PT. Hexpharm Jaya Laboratories,E-Purchasing,Pengadaan Barang,Ranitidin tab 150 mg,MELAKUKAN PENGIRIMAN DAN PENERIMAAN,3060000,3060000
KAB. MANDAILING NATAL,DINAS PEKERJAAN UMUM DAN PENATAAN RUANG - 1.03.0.00.0.00.03.0000,10574685,52658572,2024,E-Katalog 5.0,APBD,PT. DALIHAN NATOLU GROUP,E-Purchasing,Pengadaan Barang,Marka Jalan Thermoplastik,PAKET SELESAI,126403600,126403600
KAB. MANDAILING NATAL,DINAS PENDIDIKAN DAN KEBUDAYAAN - 1.01.2.22.0.00.01.0000,3839373,50634591,2024,Non Tender,APBD,CV. TIARANI UTAMA,Pengadaan Langsung,Jasa Konsultansi Badan Usaha Konstruksi,JASA KONSULTAN PERENCANAAN PEMBANGUNAN RUANG TATA USAHA BESERTA PERABOTNYA (DAK),SELESAI,49173000,49173000
KAB. MANDAILING NATAL,RUMAH SAKIT UMUM DAERAH PANYABUNGAN - 1.02.0.00.0.00.02.0001,9326744,51411949,2024,E-Katalog 5.0,APBD,PT. MEGA ANDALAN KALASAN,E-Purchasing,Pengadaan Barang,La Nina Bed 3 Crank CLC 73064 (FBO),MELAKUKAN PENGIRIMAN DAN PENERIMAAN,994823040,994823040
KAB. MANDAILING NATAL,DINAS PENDIDIKAN DAN KEBUDAYAAN - 1.01.2.22.0.00.01.0000,4028373,50635353,2024,Non Tender,APBD,cv. riski nauli,Pengadaan Langsung,Pekerjaan Konstruksi,PEMBANGUNAN RUANG UKS BESERTA PERABOTNYA (DAK) SD NEGERI 071 TANJUNG MOMPANG,SELESAI,151787000,151787000
KAB. MANDAILING NATAL,KECAMATAN RANTO BAEK - 7.01.0.00.0.00.53.0000,4102373,52187328,2024,Non Tender,APBD,CV. BINTANG KARYA BHAKTI,Pengadaan Langsung,Pekerjaan Konstruksi,Belanja Modal Bangunan Gedung Kantor,SELESAI,53620000,53620000
KAB. MANDAILING NATAL,DINAS PEKERJAAN UMUM DAN PENATAAN RUANG - 1.03.0.00.0.00.03.0000,4125373,52657325,2024,Non Tender,APBD,CV. YATRAINDO CONSULTANT,Pengadaan Langsung,Jasa Konsultansi Badan Usaha Konstruksi,Penyusunan Dokumen Perencanaan Jalan Sumber Dana DBH,SELESAI,49700000,49700000
KAB. MANDAILING NATAL,DINAS PENDIDIKAN DAN KEBUDAYAAN - 1.01.2.22.0.00.01.0000,3008373,50635524,2024,Tender,APBD,CV. MUARA INDAH,Tender,Pekerjaan Konstruksi,PEMBANGUNAN RUANG LABORATORIUM KOMPUTER BESERTA PERABOTNYA (DAK) SD NEGERI 215 TAMIANG,SELESAI,239923993,239923993
KAB. MANDAILING NATAL,DINAS PEKERJAAN UMUM DAN PENATAAN RUANG - 1.03.0.00.0.00.03.0000,4086373,49523065,2024,Non Tender,APBD,HQ PRATAMA CONSULTANT,Pengadaan Langsung,Jasa Konsultansi Badan Usaha Non Konstruksi,Survei Kondisi Jalan dan Jembatan Kab. Mandailing Natal,SELESAI,99716750,99716750
KAB. MANDAILING NATAL,DINAS PENDIDIKAN DAN KEBUDAYAAN - 1.01.2.22.0.00.01.0000,9363952,50634942,2024,E-Katalog 5.0,APBD,PT. Trisolah Suvarna Indonesia,E-Purchasing,Pengadaan Barang,DWR-M960,MELAKUKAN PENGIRIMAN DAN PENERIMAAN,2000000,0
KAB. MANDAILING NATAL,DINAS PENDIDIKAN DAN KEBUDAYAAN - 1.01.2.22.0.00.01.0000,9865349,51843370,2024,E-Katalog 5.0,APBD,Lima Berkat Sejahtera,E-Purchasing,Pengadaan Barang,PAKET BUKU ENSIKLOPEDIA JENJANG SMP,MELAKUKAN PENGIRIMAN DAN PENERIMAAN,985926400,985926400
KAB. MANDAILING NATAL,DINAS PENDIDIKAN DAN KEBUDAYAAN - 1.01.2.22.0.00.01.0000,9974996,52150713,2024,E-Katalog 5.0,APBD,CV. KREATIFITAS CEMERLANG,E-Purchasing,Pengadaan Barang,PUZZLE HURUF,MELAKUKAN PENGIRIMAN DAN PENERIMAAN,4100000,4100000
KAB. MANDAILING NATAL,DINAS KESEHATAN - 1.02.0.00.0.00.02.0000,10898887,51356109,2024,E-Katalog 5.0,APBD,PT Axion Jaya Alkesindo,E-Purchasing,Pengadaan Barang,LANCET 28G,MELAKUKAN PENGIRIMAN DAN PENERIMAAN,1990000,1990000
KAB. MANDAILING NATAL,RUMAH SAKIT UMUM DAERAH PANYABUNGAN - 1.02.0.00.0.00.02.0001,10377838,51459102,2024,E-Katalog 5.0,BLUD,P.T. Dexa Medica,E-Purchasing,Pengadaan Barang,Cefixime trihydrate/ Cefixime/ Sefiksim sirup/ sirup kering 100 mg/ 5 ml,MELAKUKAN PENGIRIMAN DAN PENERIMAAN,1768200,1768200
KAB. MANDAILING NATAL,DINAS KOPERASI USAHA KECIL DAN MENENGAH - 2.17.0.00.0.00.16.0000,9740794,52005333,2024,E-Katalog 5.0,APBD,CV. TERMINAL PRINT,E-Purchasing,Pengadaan Barang,MESIN KETAM KAYU,PROSES KONTRAK PPK,13350000,13350000
KAB. MANDAILING NATAL,RUMAH SAKIT UMUM DAERAH PANYABUNGAN - 1.02.0.00.0.00.02.0001,10444501,51459102,2024,E-Katalog 5.0,BLUD,PT Novartis Indonesia,E-Purchasing,Pengadaan Barang,"Sacubitril Valsartan tab sal selaput 48,6/51,4 mg",MELAKUKAN PENGIRIMAN DAN PENERIMAAN,4781280,0
KAB. MANDAILING NATAL,DINAS PENDIDIKAN DAN KEBUDAYAAN - 1.01.2.22.0.00.01.0000,3981373,50634670,2024,Non Tender,APBD,CV. BANGKIT BERSAMA GROUP,Pengadaan Langsung,Pekerjaan Konstruksi,REHABILITASI RUANG KELAS SMP NEGERI 1 PUNCAK SORIK MARAPI,SELESAI,98800000,98800000
KAB. MANDAILING NATAL,DINAS PERTANIAN - 3.27.0.00.0.00.22.0000,8982605,51084374,2024,E-Katalog 5.0,APBD,CV.RIZKI KARYA,E-Purchasing,Pengadaan Barang,Hand Sprayer Elektrik,PROSES KONTRAK PPK,150100000,150100000
KAB. MANDAILING NATAL,DINAS KESEHATAN - 1.02.0.00.0.00.02.0000,10081614,51356108,2024,E-Katalog 5.0,APBD,PT. Holi Pharma,E-Purchasing,Pengadaan Barang,Pirantel pamoat susp 125 mg/5 ml,MELAKUKAN PENGIRIMAN DAN PENERIMAAN,14406000,14406000
KAB. MANDAILING NATAL,DINAS PEKERJAAN UMUM DAN PENATAAN RUANG - 1.03.0.00.0.00.03.0000,8941316,49523772,2024,E-Katalog 5.0,APBD,DEMBAN SIMPAR JAYA,E-Purchasing,Pengadaan Barang,Laston Lapis Antara (AC-BC),PAKET SELESAI,3387443000,3387443000
KAB. MANDAILING NATAL,RUMAH SAKIT UMUM DAERAH PANYABUNGAN - 1.02.0.00.0.00.02.0001,10302678,51459102,2024,E-Katalog 5.0,BLUD,PT. Mersifarma Tirmaku Mercusana,E-Purchasing,Pengadaan Barang,Alprazolam tab 1 mg,MELAKUKAN PENGIRIMAN DAN PENERIMAAN,384000,384000
KAB. MANDAILING NATAL,DINAS PEKERJAAN UMUM DAN PENATAAN RUANG - 1.03.0.00.0.00.03.0000,8894384,49523781,2024,E-Katalog 5.0,APBD,DEMBAN SIMPAR JAYA,E-Purchasing,Pengadaan Barang,Marka Jalan Termoplastik,PAKET SELESAI,66591500,66591500
KAB. MANDAILING NATAL,RUMAH SAKIT UMUM DAERAH PANYABUNGAN - 1.02.0.00.0.00.02.0001,9097292,51459102,2024,E-Katalog 5.0,BLUD,PT.Bernofarm,E-Purchasing,Pengadaan Barang,Domperidon/ Domperidone maleate/ Domperidone sirup/suspensi 5 mg/5 ml,MELAKUKAN PENGIRIMAN DAN PENERIMAAN,785000,785000
KAB. MANDAILING NATAL,DINAS PEKERJAAN UMUM DAN PENATAAN RUANG - 1.03.0.00.0.00.03.0000,8976735,49523770,2024,E-Katalog 5.0,APBD,PT. DALIHAN NATOLU GROUP,E-Purchasing,Pengadaan Barang,Lapis Pondasi Aggregat Kelas A,PAKET SELESAI,3288380000,3288380000
KAB. MANDAILING NATAL,RUMAH SAKIT UMUM DAERAH PANYABUNGAN - 1.02.0.00.0.00.02.0001,10069801,51459102,2024,E-Katalog 5.0,BLUD,PT. Mersifarma Tirmaku Mercusana,E-Purchasing,Pengadaan Barang,Triheksifenidil tab 2 mg,MELAKUKAN PENGIRIMAN DAN PENERIMAAN,1210000,1210000
KAB. MANDAILING NATAL,DINAS KESEHATAN - 1.02.0.00.0.00.02.0000,10024213,51356108,2024,E-Katalog 5.0,APBD,PT. Hexpharm Jaya Laboratories,E-Purchasing,Pengadaan Barang,Omeprazol kaps 20 mg,PROSES KONTRAK PPK,88800000,88800000
KAB. MANDAILING NATAL,DINAS KESEHATAN - 1.02.0.00.0.00.02.0000,4136373,52918517,2024,Non Tender,APBD,CV. PUTRA PRATAMA,Pengadaan Langsung,Pekerjaan Konstruksi,Belanja Modal Bangunan Kesehatan-Rehabilitasi Puskesmas Malintang,SELESAI,198500001,198500001
KAB. MANDAILING NATAL,DINAS PENANAMAN MODAL DAN PELAYANAN TERPADU SATU PINTU - 2.18.0.00.0.00.17.0000,8975458,51278612,2024,E-Katalog 5.0,APBD,CV. VIRGO WIRA PERKASA,E-Purchasing,Pengadaan Barang,PC AIO ThinkCentre Neo 30a 24,PAKET SELESAI,100975000,0
KAB. MANDAILING NATAL,DINAS KESEHATAN - 1.02.0.00.0.00.02.0000,10002535,51356107,2024,E-Katalog 5.0,APBD,PT Sinaraya Nugraha Ahmadaris Medika,E-Purchasing,Pengadaan Barang,"Pembalut  Elastis 10 cm x 4,55 m",MELAKUKAN PENGIRIMAN DAN PENERIMAAN,13056000,13056000
KAB. MANDAILING NATAL,DINAS PENDIDIKAN DAN KEBUDAYAAN - 1.01.2.22.0.00.01.0000,10897926,53328247,2024,E-Katalog 5.0,APBD,CV. PARADISE PARK,E-Purchasing,Pengadaan Barang,Buku Tulis (Standard),MELAKUKAN PENGIRIMAN DAN PENERIMAAN,21600000,21600000
KAB. MANDAILING NATAL,DINAS PERTANIAN - 3.27.0.00.0.00.22.0000,3874373,49545787,2024,Non Tender,APBD,CV. NAMBURAK,Pengadaan Langsung,Pekerjaan Konstruksi,Pembangunan/Rehabilitasi Jaringan Irigasi Desa Roburan Lombang Kec. Panyabungan Selatan,SELESAI,79050001,79050001
KAB. MANDAILING NATAL,RUMAH SAKIT UMUM DAERAH PANYABUNGAN - 1.02.0.00.0.00.02.0001,9649033,51459102,2024,E-Katalog 5.0,BLUD,PT. Kimia Farma Tbk,E-Purchasing,Pengadaan Barang,Pethidine hydrochloride/ Petidin inj 50 mg/mL (i.m./i.v.),MELAKUKAN PENGIRIMAN DAN PENERIMAAN,1179500,1179500
KAB. MANDAILING NATAL,DINAS KESEHATAN - 1.02.0.00.0.00.02.0000,10231556,51356108,2024,E-Katalog 5.0,APBD,PT Darya Varia,E-Purchasing,Pengadaan Barang,ASAM ASETILSALISILAT (ASPILETS)  ASETOSAL TABLET/KAPSUL/KAPLET 80 MG,MELAKUKAN PENGIRIMAN DAN PENERIMAAN,15660000,15660000
KAB. MANDAILING NATAL,RUMAH SAKIT UMUM DAERAH PANYABUNGAN - 1.02.0.00.0.00.02.0001,11218016,53529595,2024,E-Katalog 5.0,BLUD,PT.Elsyahfi Calibratech Mandiri,E-Purchasing,Pengadaan Barang,Dental Unit,MELAKUKAN PENGIRIMAN DAN PENERIMAAN,324000,324000
KAB. MANDAILING NATAL,DINAS PEKERJAAN UMUM DAN PENATAAN RUANG - 1.03.0.00.0.00.03.0000,8977494,49523783,2024,E-Katalog 5.0,APBD,PT. GASHABAT SUKSES MANDIRI,E-Purchasing,Pengadaan Barang,MARKA JALAN TERMOPLASTIK,PAKET SELESAI,18230000,18230000
KAB. MANDAILING NATAL,DINAS PEKERJAAN UMUM DAN PENATAAN RUANG - 1.03.0.00.0.00.03.0000,8976735,49523770,2024,E-Katalog 5.0,APBD,PT. DALIHAN NATOLU GROUP,E-Purchasing,Pengadaan Barang,Laston Lapis Aus (AC-WC),PAKET SELESAI,5163020000,5163020000
KAB. MANDAILING NATAL,RUMAH SAKIT UMUM DAERAH PANYABUNGAN - 1.02.0.00.0.00.02.0001,9405469,51459106,2024,E-Katalog 5.0,BLUD,PT. B.BRAUN MEDICAL INDONESIA,E-Purchasing,Pengadaan Barang,CERTOFIX Duo P S513 - Akses Vena Sentral,MELAKUKAN PENGIRIMAN DAN PENERIMAAN,2241486,0
KAB. MANDAILING NATAL,RUMAH SAKIT UMUM DAERAH PANYABUNGAN - 1.02.0.00.0.00.02.0001,9739868,51459104,2024,E-Katalog 5.0,BLUD,Andreas Karya Terbesar,E-Purchasing,Pengadaan Barang,VITAL CARE Hollow Fiber Dialyzer 17 (H Series),MELAKUKAN PENGIRIMAN DAN PENERIMAAN,54279000,54279000
KAB. MANDAILING NATAL,DINAS PENANAMAN MODAL DAN PELAYANAN TERPADU SATU PINTU - 2.18.0.00.0.00.17.0000,9553024,51662205,2024,E-Katalog 5.0,APBD,CV. NAMBURAK,E-Purchasing,Pengadaan Barang,LEMARI ARSIP BESI,PROSES KONTRAK PPK,48500000,48500000
