Nama Instansi,Nama Satuan Kerja,Kode Paket,Kode RUP,Tahun Anggaran,Sumber Transaksi,Sumber Dana,Nama Penyedia,Metode Pengadaan,Jenis Pengadaan,Nama Paket,Status Paket,Total Nilai (Rp),Nilai PDN (Rp)
KAB. MANDAILING NATAL,DINAS KESEHATAN - ,941438,34281364,2022,E-Katalog 5.0,APBD,PT.MEGA PRATAMA MEDICALINDO,E-Purchasing,Pengadaan Barang,Uric Acid Test Strip,MELAKUKAN PENGIRIMAN DAN PENERIMAAN,57721000,0
KAB. MANDAILING NATAL,RUMAH SAKIT UMUM DAERAH PANYABUNGAN - 1.02.0.00.0.00.02.0001,707948,35761991,2022,E-Katalog 5.0,BLUD,P.T. Dexa Medica,E-Purchasing,Pengadaan Barang,"Methylergometrine Maleate/ Methylergometrine/ Metilergometrin inj 0,2 mg/ml",MELAKUKAN PENGIRIMAN DAN PENERIMAAN,511500,511500
KAB. MANDAILING NATAL,DINAS PERPUSTAKAAN DAN KEARSIPAN - 2.23.2.24.0.00.21.0000,3120373,37951190,2022,Non Tender,APBDP,CV. KREASI KENANGA,Pengadaan Langsung,Pengadaan Barang,Belanja Modal Bahan Perpustakaan Tercetak,SELESAI,197280000,197280000
KAB. MANDAILING NATAL,RUMAH SAKIT UMUM DAERAH PANYABUNGAN - 1.02.0.00.0.00.02.0001,1280161,35761991,2022,E-Katalog 5.0,BLUD,PT. SOHO Industri Pharmasi,E-Purchasing,Pengadaan Barang,CURCUMA FORCE,MELAKUKAN PENGIRIMAN DAN PENERIMAAN,8177400,8177400
KAB. MANDAILING NATAL,RUMAH SAKIT UMUM DAERAH PANYABUNGAN - 1.02.0.00.0.00.02.0001,1161926,35761991,2022,E-Katalog 5.0,BLUD,PT. ETERCON PHARMA,E-Purchasing,Pengadaan Barang,Isosorbid dinitrat inj 1 mg/mL,MELAKUKAN PENGIRIMAN DAN PENERIMAAN,875000,875000
KAB. MANDAILING NATAL,DINAS PENDIDIKAN DAN KEUBUDAYAAN - 1.01.2.22.0.00.00.0000,936315,36028154,2022,E-Katalog 5.0,APBD,PT Sentra Kriya Edukasi,E-Purchasing,Pengadaan Barang,PROLINK DL-7303 Smart 4G LTE Fixed Wi-fi Router,PROSES KONTRAK PPK,6615000,0
KAB. MANDAILING NATAL,DINAS PEKERJAAN UMUM DAN PENATAAN RUANG - ,2503373,34716360,2022,Tender,APBD,CV. SYAHARANI BERSAUDARA,Tender,Pekerjaan Konstruksi,Pembangunan Jembatan Aek Pulogos Ruas Jalan Kayu Laut - Sirambas,SELESAI,737764000,737764000
KAB. MANDAILING NATAL,DINAS PENDIDIKAN - ,2657373,35573721,2022,Non Tender,APBD,CV. MUTIARA MUTIARA ABADI,Pengadaan Langsung,Pekerjaan Konstruksi,Pembangunan Ruang UKS Beserta Perabotnya - SD Negeri 386 Manuncang,SELESAI,80265000,80265000
KAB. MANDAILING NATAL,RUMAH SAKIT UMUM DAERAH PANYABUNGAN - 1.02.0.00.0.00.02.0001,708624,35761991,2022,E-Katalog 5.0,BLUD,PT. Mersifarma Tirmaku Mercusana,E-Purchasing,Pengadaan Barang,"Alprazolam tablet/kapsul/kaplet 0,5 mg	",MELAKUKAN PENGIRIMAN DAN PENERIMAAN,390000,390000
KAB. MANDAILING NATAL,BAGIAN PENGADAAN BARANG DAN JASA SETDAKAB MANDAILING NATAL - 4.01.5.06.0.00.26.0005,1825370,36366302,2022,E-Katalog 5.0,APBD,CV. KREASI KENANGA,E-Purchasing,Pengadaan Barang,Klip Segi Tiga,PROSES KONTRAK PPK,112000,112000
KAB. MANDAILING NATAL,RUMAH SAKIT UMUM DAERAH PANYABUNGAN - 1.02.0.00.0.00.02.0001,1187591,35761991,2022,E-Katalog 5.0,BLUD,PT Bayer Indonesia,E-Purchasing,Pengadaan Barang,"Analog insulin rapid acting inj 100 IU/mL (cartridge disposible, penfill cartridge)",MELAKUKAN PENGIRIMAN DAN PENERIMAAN,13425000,0
KAB. MANDAILING NATAL,DINAS PEKERJAAN UMUM DAN PENATAAN RUANG - ,2874373,37020941,2022,Non Tender,APBDP,CV. FERDIAN PUTRA,Pengadaan Langsung,Pekerjaan Konstruksi,Pembangunan Jembatan/Plat Beton Huta Siantar - Sigalapang Julu,SELESAI,198499000,198499000
KAB. MANDAILING NATAL,RUMAH SAKIT UMUM DAERAH PANYABUNGAN - 1.02.0.00.0.00.02.0001,1295226,35761991,2022,E-Katalog 5.0,BLUD,PT Ethica Industri Farmasi,E-Purchasing,Pengadaan Barang,Efedrin/ Ephedrine HCl Inj 50 mg/ml,MELAKUKAN PENGIRIMAN DAN PENERIMAAN,648600,648600
KAB. MANDAILING NATAL,DINAS PERUMAHAN DAN KAWASAN PERMUKIMAN - 1.04.0.00.0.00.04.0000,2465373,35538579,2022,Non Tender,APBD,CV. TORKIS LUBIS GROUP,Pengadaan Langsung,Pekerjaan Konstruksi,Pembangunan Jalan Lingkungan di Desa Sihepeng Sada Kec. Siabu,SELESAI,135020000,135020000
KAB. MANDAILING NATAL,DINAS PERUMAHAN DAN KAWASAN PERMUKIMAN - 1.04.0.00.0.00.04.0000,2530373,35538512,2022,Non Tender,APBD,CV. PUTRA BARINGIN GROUP,Pengadaan Langsung,Pekerjaan Konstruksi,embangunan Jalan Lingkungan TPU Pidoli Dolok Kec. Panyabungan,SELESAI,134170000,134170000
KAB. MANDAILING NATAL,DINAS PENDIDIKAN DAN KEUBUDAYAAN - 1.01.2.22.0.00.00.0000,2164209,37502618,2022,E-Katalog 5.0,APBDP,CV.MAJU JAYA,E-Purchasing,Pengadaan Barang,KURSI SISWA SD,MELAKUKAN PENGIRIMAN DAN PENERIMAAN,881216000,881216000
KAB. MANDAILING NATAL,DINAS PENDIDIKAN - ,2652373,35573639,2022,Non Tender,APBD,CV. TIQA CEMERLANG,Pengadaan Langsung,Pekerjaan Konstruksi,Pembangunan Ruang Perpustakaan Beserta Perabotnya (DAK) - SD Negeri 387 Ranto Panjang,SELESAI,199933000,199933000
KAB. MANDAILING NATAL,DINAS PEKERJAAN UMUM DAN PENATAAN RUANG - ,2571373,34699497,2022,Non Tender,APBD,cv. riski nauli,Pengadaan Langsung,Pekerjaan Konstruksi,Peningkatan Jalan Ranjo Batu - Silogun,SELESAI,199000000,199000000
KAB. MANDAILING NATAL,RUMAH SAKIT UMUM DAERAH PANYABUNGAN - 1.02.0.00.0.00.02.0001,1057546,35761991,2022,E-Katalog 5.0,BLUD,PT. Hexpharm Jaya Laboratories,E-Purchasing,Pengadaan Barang,"Asam Mefenamat/Mefenamic acid tablet/kapsul/kaplet/kaptab 500 mg, kemasan strip/blister (G)",MELAKUKAN PENGIRIMAN DAN PENERIMAAN,5550000,5550000
KAB. MANDAILING NATAL,DINAS KESEHATAN - ,741574,34281017,2022,E-Katalog 5.0,APBD,P.T. Dexa Medica,E-Purchasing,Pengadaan Barang,Divalproex sodium / Valproat tabet lepas lambat/kaplet lepas lambat 250 mg,MELAKUKAN PENGIRIMAN DAN PENERIMAAN,14750000,14750000
KAB. MANDAILING NATAL,RUMAH SAKIT UMUM DAERAH PANYABUNGAN - 1.02.0.00.0.00.02.0001,1238063,35761991,2022,E-Katalog 5.0,BLUD,PT AstraZeneca Indonesia,E-Purchasing,Pengadaan Barang,Ticagrelor/ Tikagrelor tablet/kapsul/kaplet 90 mg,MELAKUKAN PENGIRIMAN DAN PENERIMAAN,9412480,0
KAB. MANDAILING NATAL,DINAS KESEHATAN - ,855953,34279202,2022,E-Katalog 5.0,APBD,PT. Emiindo Jaya Bersama,E-Purchasing,Pengadaan Barang,Blood Pressure Monitor/ Tensimeter Digital Powerbank Plus  Adaptor,MELAKUKAN PENGIRIMAN DAN PENERIMAAN,3620400,3620400
KAB. MANDAILING NATAL,RUMAH SAKIT UMUM DAERAH PANYABUNGAN - 1.02.0.00.0.00.02.0001,1119748,35761991,2022,E-Katalog 5.0,BLUD,P.T. Dexa Medica,E-Purchasing,Pengadaan Barang,Risperidone/ Risperidon tablet/kapsul/kaplet 2 mg,MELAKUKAN PENGIRIMAN DAN PENERIMAAN,1230000,1230000
KAB. MANDAILING NATAL,DINAS PENDIDIKAN DAN KEUBUDAYAAN - 1.01.2.22.0.00.00.0000,2164562,37502830,2022,E-Katalog 5.0,APBDP,CV.MAJU JAYA,E-Purchasing,Pengadaan Barang,LEMARI ARSIP/RAK 1,MELAKUKAN PENGIRIMAN DAN PENERIMAAN,107410000,107410000
KAB. MANDAILING NATAL,RUMAH SAKIT UMUM DAERAH PANYABUNGAN - 1.02.0.00.0.00.02.0001,708524,35761991,2022,E-Katalog 5.0,BLUD,PT Otsuka Indonesia,E-Purchasing,Pengadaan Barang,"Sodium bicarbonate/Natrium Bikarbonat inj 8,4% (i.v.)",MELAKUKAN PENGIRIMAN DAN PENERIMAAN,405000,405000
KAB. MANDAILING NATAL,DINAS PERUMAHAN DAN KAWASAN PERMUKIMAN - 1.04.0.00.0.00.04.0000,2470373,35538574,2022,Non Tender,APBD,CV. TORKIS LUBIS GROUP,Pengadaan Langsung,Pekerjaan Konstruksi,Pembangunan Jalan Lingkungan di Desa Lancat Kec. Lingga Bayu,SELESAI,134700000,134700000
KAB. MANDAILING NATAL,BAGIAN PENGADAAN BARANG DAN JASA SETDAKAB MANDAILING NATAL - 4.01.5.06.0.00.26.0005,1825370,36366302,2022,E-Katalog 5.0,APBD,CV. KREASI KENANGA,E-Purchasing,Pengadaan Barang,Buku Expedisi Surat,PROSES KONTRAK PPK,46200,46200
KAB. MANDAILING NATAL,DINAS PENDIDIKAN - ,3101373,37502658,2022,Non Tender,APBDP,CV. RENDER CONSULTANT,Pengadaan Langsung,Jasa Konsultansi Badan Usaha Konstruksi,Belanja Jasa Konsultan Pengawasan dan Perencanaan Bidang PAUD APBDP,SELESAI,24975000,24975000
KAB. MANDAILING NATAL,DINAS PENDIDIKAN - ,2584373,35572821,2022,Non Tender,APBD,CV. RENDER CONSULTANT,Pengadaan Langsung,Jasa Konsultansi Badan Usaha Konstruksi,Belanja Jasa Konsultan Pengawasan Kegiatan Fisik PAUD,SELESAI,49964000,49964000
KAB. MANDAILING NATAL,BADAN PENANGGULANGAN BENCANA DAERAH - 1.05.0.00.0.00.06.0000,2497373,35685653,2022,Non Tender,APBD,PT. MARGA BHUANA JAYA CONSULTANT,Pengadaan Langsung,Jasa Konsultansi Badan Usaha Non Konstruksi,BELANJA JASA KONSULTANSI KONSTRUKSI,SELESAI,74860000,74860000
KAB. MANDAILING NATAL,RUMAH SAKIT UMUM DAERAH PANYABUNGAN - 1.02.0.00.0.00.02.0001,1585692,35761991,2022,E-Katalog 5.0,BLUD,P.T. Dexa Medica,E-Purchasing,Pengadaan Barang,Human tetanus imunoglobulin inj 250 IU (i.m.),MELAKUKAN PENGIRIMAN DAN PENERIMAAN,14680000,0
KAB. MANDAILING NATAL,DINAS PEKERJAAN UMUM DAN PENATAAN RUANG - ,2924373,37021029,2022,Non Tender,APBDP,CV. ASTRY TRY PUTRA,Pengadaan Langsung,Pekerjaan Konstruksi,Penggantian Jembatan Lubuk Samboa Kec. Batang Natal,SELESAI,199000000,199000000
KAB. MANDAILING NATAL,DINAS PERUMAHAN DAN KAWASAN PERMUKIMAN - 1.04.0.00.0.00.04.0000,2627373,35538370,2022,Tender,APBD,cv.hosmap,Seleksi,Jasa Konsultansi Badan Usaha Non Konstruksi,Konsultan Penyusunan Rencana Tapak (Site Plan) dan Detail Engineering Design (DED) Peremajaan / Pemugaran Permukiman Kumuh,SELESAI,184704000,184704000
KAB. MANDAILING NATAL,RUMAH SAKIT UMUM DAERAH PANYABUNGAN - 1.02.0.00.0.00.02.0001,708714,35761991,2022,E-Katalog 5.0,BLUD,PT.Phapros Tbk,E-Purchasing,Pengadaan Barang,Fitomenadion/ Phytomenadione/ Phytomenadion (Vitamin K1) injeksi 2 mg/ml (i.m.),MELAKUKAN PENGIRIMAN DAN PENERIMAAN,217800,217800
KAB. MANDAILING NATAL,DINAS KESEHATAN - ,696548,34281017,2022,E-Katalog 5.0,APBD,PT.Imfarmind Farmasi Industri,E-Purchasing,Pengadaan Barang,Salbutamol sulfate/ Salbutamol sir 2 mg/5 mL,MELAKUKAN PENGIRIMAN DAN PENERIMAAN,20345000,20345000
KAB. MANDAILING NATAL,DINAS KESEHATAN - ,941438,34281364,2022,E-Katalog 5.0,APBD,PT.MEGA PRATAMA MEDICALINDO,E-Purchasing,Pengadaan Barang,Blood Glucose Test Strip,MELAKUKAN PENGIRIMAN DAN PENERIMAAN,91631000,0
KAB. MANDAILING NATAL,DINAS PENDIDIKAN DAN KEUBUDAYAAN - 1.01.2.22.0.00.00.0000,857824,36028154,2022,E-Katalog 5.0,APBD,CV. NEGERI PERTIWI JAYA,E-Purchasing,Pengadaan Barang,CB311_9HT Celeron N4020 4G 32G UMA WiFi ChromeOS + Chrome EDU Upgrade 11.6inch Touch Garansi 1/1/0 (P/L/O) (Hanya berfungsi optimal jika ada jaringan internet),PROSES KONTRAK PPK,2639250000,2639250000
KAB. MANDAILING NATAL,DINAS KESEHATAN - ,671972,34281017,2022,E-Katalog 5.0,APBD,PT. Mersifarma Tirmaku Mercusana,E-Purchasing,Pengadaan Barang,Asam Asetilsalisilat (asetosal) tablet/kapsul/kaplet 80 mg	,MELAKUKAN PENGIRIMAN DAN PENERIMAAN,534000,534000
KAB. MANDAILING NATAL,DINAS KEPENDUDUKAN DAN PENCATATAN SIPIL - 2.12.0.00.0.00.13.0000,1295482,35591702,2022,E-Katalog 5.0,APBD,Mitra Tech Sejahtera,E-Purchasing,Pengadaan Barang,Ribbon Color YMCKO R5FP00308,PROSES KONTRAK PPK,199260000,0
KAB. MANDAILING NATAL,DINAS PEKERJAAN UMUM DAN PENATAAN RUANG - ,2820373,34687194,2022,Non Tender,APBD,cv. winda utama,Pengadaan Langsung,Pekerjaan Konstruksi,Rehabilitasi Bendungan Saba Bolak Desa Manisak Kec. Ranto Baek,SELESAI,147360000,147360000
KAB. MANDAILING NATAL,RUMAH SAKIT UMUM DAERAH PANYABUNGAN - 1.02.0.00.0.00.02.0001,784989,35761991,2022,E-Katalog 5.0,BLUD,PT Sinaraya Nugraha Ahmadaris Medika,E-Purchasing,Pengadaan Barang,"Pembalut Elastis 15 cm x 4,55 m",MELAKUKAN PENGIRIMAN DAN PENERIMAAN,2231400,2231400
KAB. MANDAILING NATAL,RUMAH SAKIT UMUM DAERAH PANYABUNGAN - 1.02.0.00.0.00.02.0001,708714,35761991,2022,E-Katalog 5.0,BLUD,PT.Phapros Tbk,E-Purchasing,Pengadaan Barang,Aminofilin/Aminophylline inj 24 mg/ml,MELAKUKAN PENGIRIMAN DAN PENERIMAAN,194688,194688
KAB. MANDAILING NATAL,DINAS PERUMAHAN DAN KAWASAN PERMUKIMAN - 1.04.0.00.0.00.04.0000,2520373,35538541,2022,Non Tender,APBD,CV. PARADISE PARK,Pengadaan Langsung,Pekerjaan Konstruksi,Pembangunan Jalan Lingkungan di Desa Tabuyung Wilayah Takana Juo Kec. Muara Batang Gadis,SELESAI,146800000,146800000
KAB. MANDAILING NATAL,BADAN PENGELOLAAN KEUANGAN PENDAPATAN DAN ASET DAERAH - ,2447373,34422851,2022,Non Tender,APBD,CV. KREASI KENANGA,Pengadaan Langsung,Pengadaan Barang,Belanja Alat/Bahan untuk Kegiatan Kantor- Bahan Cetak,SELESAI,194805000,0
KAB. MANDAILING NATAL,RUMAH SAKIT UMUM DAERAH PANYABUNGAN - 1.02.0.00.0.00.02.0001,707948,35761991,2022,E-Katalog 5.0,BLUD,P.T. Dexa Medica,E-Purchasing,Pengadaan Barang,Kandesartan/ Candesartan/ Candesartan Cilexetil tablet/kapsul/kaplet 8 mg,MELAKUKAN PENGIRIMAN DAN PENERIMAAN,1272000,1272000
KAB. MANDAILING NATAL,BAGIAN PENGADAAN BARANG DAN JASA SETDAKAB MANDAILING NATAL - 4.01.5.06.0.00.26.0005,1825370,36366302,2022,E-Katalog 5.0,APBD,CV. KREASI KENANGA,E-Purchasing,Pengadaan Barang,Penghapus Papan Tulis Whiteboard,PROSES KONTRAK PPK,10500,10500
KAB. MANDAILING NATAL,DINAS KESEHATAN - ,704084,34281017,2022,E-Katalog 5.0,APBD,PT.Phapros Tbk,E-Purchasing,Pengadaan Barang,Dexamethason Sodium Phosphate/ Deksamethason/ Deksametason injeksi 5 mg/mL,MELAKUKAN PENGIRIMAN DAN PENERIMAAN,48400000,48400000
KAB. MANDAILING NATAL,DINAS PEKERJAAN UMUM DAN PENATAAN RUANG - ,3080373,37048328,2022,Non Tender,APBDP,PT. MARGA BHUANA JAYA CONSULTANT,Pengadaan Langsung,Jasa Konsultansi Badan Usaha Konstruksi,Konsultansi SID (Survey Investigasi Desain) dan DED (Detail Engineering Design) Irigasi Desa Hutarimbaru Kec. Kotanopan,SELESAI,99000000,99000000
KAB. MANDAILING NATAL,DINAS PEKERJAAN UMUM DAN PENATAAN RUANG - ,2548373,34696809,2022,Tender,APBD,CV.Tunjung Biru,Tender,Pekerjaan Konstruksi,Pembangunan Baru SPAM Jaringan Perpipaan Desa Sukaramai,SELESAI,438300327,438300327
KAB. MANDAILING NATAL,DINAS KESEHATAN - ,672299,34281017,2022,E-Katalog 5.0,APBD,PT. Kimia Farma Tbk,E-Purchasing,Pengadaan Barang,"Betametason/Betamethasone Valerate krim 0,1%",MELAKUKAN PENGIRIMAN DAN PENERIMAAN,15200000,15200000
KAB. MANDAILING NATAL,DINAS KESEHATAN - ,1139816,34279997,2022,E-Katalog 5.0,APBD,PT. TESENA INOVINDO,E-Purchasing,Pengadaan Barang,Tesena Infant Warmer,PROSES KONTRAK PPK,169320000,169320000
KAB. MANDAILING NATAL,DINAS PEKERJAAN UMUM DAN PENATAAN RUANG - ,3041373,37048698,2022,Non Tender,APBDP,CV. RADEN SALEH,Pengadaan Langsung,Pekerjaan Konstruksi,Rehabilitasi Jaringan Irigasi Bondar Saba Bariba Desa Alahankae Kecamatan Ulu Pungkut,SELESAI,98500000,98500000
KAB. MANDAILING NATAL,DINAS PEKERJAAN UMUM DAN PENATAAN RUANG - ,3077373,37401927,2022,Non Tender,APBDP,CV. RENDER CONSULTANT,Pengadaan Langsung,Jasa Konsultansi Badan Usaha Konstruksi,Penyusunan Detail Engineering Design (DED) Kantor Camat Kotanopan,SELESAI,99733500,99733500
KAB. MANDAILING NATAL,DINAS KESEHATAN - ,908261,34279202,2022,E-Katalog 5.0,APBD,PT. SINKO PRIMA ALLOY,E-Purchasing,Pengadaan Barang,DIGITAL SCALE / TIMBANGAN DIGITAL BMI + BODY FAT DIGIT-PRO BMI + BODY FAT,MELAKUKAN PENGIRIMAN DAN PENERIMAAN,2184000,2184000
KAB. MANDAILING NATAL,DINAS PERTANIAN - 3.27.0.00.0.00.24.0000,3015373,37533935,2022,Non Tender,APBDP,CV. RAFLI AKBAR,Pengadaan Langsung,Pengadaan Barang,Belanja Bibit Padi Untuk Wilayah Mandailing Jae,SELESAI,198829500,198829500
KAB. MANDAILING NATAL,DINAS KESEHATAN - ,672043,34281017,2022,E-Katalog 5.0,APBD,"PT Tempo Scan Pacific,  Tbk",E-Purchasing,Pengadaan Barang,Zinc sulfate/ Zinc sulfate monohydrate/ Zinc/ Zink sir 20 mg/5 ml.,MELAKUKAN PENGIRIMAN DAN PENERIMAAN,124450000,124450000
KAB. MANDAILING NATAL,RUMAH SAKIT UMUM DAERAH PANYABUNGAN - 1.02.0.00.0.00.02.0001,2120538,35761991,2022,E-Katalog 5.0,BLUD,PT. Kimia Farma Tbk,E-Purchasing,Pengadaan Barang,"Gliseril trinitrat/ Glyceryl trinitrate kapsul lepas lambat 2,5 mg",MELAKUKAN PENGIRIMAN DAN PENERIMAAN,16400000,16400000
KAB. MANDAILING NATAL,DINAS PERUMAHAN DAN KAWASAN PERMUKIMAN - 1.04.0.00.0.00.04.0000,2750373,35538417,2022,Non Tender,APBD,CV. EMESI NATAMA CONSULTANT,Pengadaan Langsung,Jasa Konsultansi Badan Usaha Non Konstruksi,Penyusunan Data Capaian Jalan Lingkungan,SELESAI,99567000,99567000
KAB. MANDAILING NATAL,DINAS KESEHATAN - ,671244,34281017,2022,E-Katalog 5.0,APBD,PT. BIO FARMA,E-Purchasing,Pengadaan Barang,Serum anti bisa ular A.B.U. I inj (i.m./i.v),MELAKUKAN PENGIRIMAN DAN PENERIMAAN,25856600,25856600
KAB. MANDAILING NATAL,DINAS PEKERJAAN UMUM DAN PENATAAN RUANG - ,2902373,37046086,2022,Non Tender,APBDP,CV. BILLINDO ENGINEERING CONSULTANT,Pengadaan Langsung,Jasa Konsultansi Badan Usaha Konstruksi,Konsultan Perencanaan Kegiatan Pengelolaan dan Pengembangan Sistem air Limbah PAPBD 2022,SELESAI,18000000,18000000
KAB. MANDAILING NATAL,RUMAH SAKIT UMUM DAERAH PANYABUNGAN - 1.02.0.00.0.00.02.0001,717620,35761991,2022,E-Katalog 5.0,BLUD,PT Jayamas Medica Industri,E-Purchasing,Pengadaan Barang,U-Pad 60cm x 60cm,MELAKUKAN PENGIRIMAN DAN PENERIMAAN,2299000,2299000
KAB. MANDAILING NATAL,DINAS KESEHATAN - ,2619373,36185217,2022,Non Tender,APBD,PT. Rajawali Nusindo Cabang Pematang Siantar,Pengadaan Langsung,Pengadaan Barang,Belanja Obat-Obatan-Obat,SELESAI,199820369,0
KAB. MANDAILING NATAL,DINAS PENDIDIKAN - ,2800373,35574091,2022,Non Tender,APBD,CV. GORDANG SAMBILAN MANDAILING,Pengadaan Langsung,Pekerjaan Konstruksi,Pembangunan Ruang Kelas Baru - SD Negeri 398 Aek Bulangge,SELESAI,194248000,194248000
KAB. MANDAILING NATAL,DINAS KESEHATAN - ,671905,34281017,2022,E-Katalog 5.0,APBD,PT. Hexpharm Jaya Laboratories,E-Purchasing,Pengadaan Barang,Simvastatin tablet/kapsul/kaplet/tablet salut selaput/kaplet salut selaput 10 mg,MELAKUKAN PENGIRIMAN DAN PENERIMAAN,13600000,13600000
KAB. MANDAILING NATAL,DINAS KESEHATAN - ,938936,34281364,2022,E-Katalog 5.0,APBD,PT. Safelock Medical,E-Purchasing,Pengadaan Barang,Nasal Cannula Anak,MELAKUKAN PENGIRIMAN DAN PENERIMAAN,10599052,10599052
KAB. MANDAILING NATAL,RUMAH SAKIT UMUM DAERAH PANYABUNGAN - 1.02.0.00.0.00.02.0001,2263530,35761991,2022,E-Katalog 5.0,BLUD,PT Yarindo Farmatama,E-Purchasing,Pengadaan Barang,Isosorbid Dinitrat/ Isosorbide dinitrate tablet/kaplet 5 mg,PROSES KONTRAK PPK,880000,880000
KAB. MANDAILING NATAL,DINAS PERUMAHAN DAN KAWASAN PERMUKIMAN - 1.04.0.00.0.00.04.0000,2479373,35538414,2022,Non Tender,APBD,cv. bugis nauli,Pengadaan Langsung,Pekerjaan Konstruksi,Pembangunan Jalan Lingkungan Desa Sopo Sorik Kec. Kotanopan,SELESAI,134700000,134700000
KAB. MANDAILING NATAL,DINAS PENDIDIKAN - ,2815373,35573702,2022,Non Tender,APBD,CV.LANGGA SARI,Pengadaan Langsung,Pekerjaan Konstruksi,Pembangunan Ruang Kelas Baru - SD Negeri 099 Proyek Batang Gadis,SELESAI,194289000,194289000
KAB. MANDAILING NATAL,DINAS PEKERJAAN UMUM DAN PENATAAN RUANG - ,2991373,37048555,2022,Non Tender,APBDP,CV. KENZO MAHAGANI,Pengadaan Langsung,Pekerjaan Konstruksi,Rehabilitasi Jaringan Irigasi Desa Roburan Lombang Kecamatan Panyabungan Selatan,SELESAI,98200000,98200000
KAB. MANDAILING NATAL,DINAS PEKERJAAN UMUM DAN PENATAAN RUANG - ,2822373,36033988,2022,Non Tender,APBD,CV. MANUNGGAL RIAMERTA DEV. CONSULTANT,Pengadaan Langsung,Jasa Konsultansi Badan Usaha Konstruksi,Konsultan Pengawasan Air Limbah Domestik,SELESAI,49800000,49800000
KAB. MANDAILING NATAL,BAGIAN UMUM SETDAKAB MANDAILING NATAL - 4.01.5.06.0.00.26.0009,2704373,36279821,2022,Non Tender,APBD,CV. GORDANG SAMBILAN MANDAILING,Pengadaan Langsung,Pekerjaan Konstruksi,Rehab di Lingkungan Rumah Dinas Wakil Bupati,SELESAI,149550000,149550000
KAB. MANDAILING NATAL,DINAS KESEHATAN - ,671905,34281017,2022,E-Katalog 5.0,APBD,PT. Hexpharm Jaya Laboratories,E-Purchasing,Pengadaan Barang,Metformin Hydrochloride/ Metformin tablet/kapsul/kaplet 500 mg,MELAKUKAN PENGIRIMAN DAN PENERIMAAN,7700000,7700000
KAB. MANDAILING NATAL,RUMAH SAKIT UMUM DAERAH PANYABUNGAN - 1.02.0.00.0.00.02.0001,1386568,35761991,2022,E-Katalog 5.0,BLUD,PT Widatra Bhakti,E-Purchasing,Pengadaan Barang,"D5 1/4NS - Larutan mengandung karbohidrat+elektrolit, kemasan 500 mL",MELAKUKAN PENGIRIMAN DAN PENERIMAAN,3121500,3121500
KAB. MANDAILING NATAL,DINAS KESEHATAN - ,791691,34279740,2022,E-Katalog 5.0,APBD,PT. Abadinusa Usahasemesta,E-Purchasing,Pengadaan Barang,Otoscope,MELAKUKAN PENGIRIMAN DAN PENERIMAAN,3759000,0
KAB. MANDAILING NATAL,DINAS PEKERJAAN UMUM DAN PENATAAN RUANG - ,2875373,37020963,2022,Non Tender,APBDP,CV. FERDIAN PUTRA,Pengadaan Langsung,Pekerjaan Konstruksi,Lanjutan Pembangunan Jembatan Sabarangan Aek Mata Kelurahan  Kotasiantar,SELESAI,198500000,198500000
KAB. MANDAILING NATAL,DINAS KESEHATAN - ,938936,34281364,2022,E-Katalog 5.0,APBD,PT. Safelock Medical,E-Purchasing,Pengadaan Barang,Infusion set Type Y Air Vent Luer Slip,MELAKUKAN PENGIRIMAN DAN PENERIMAAN,21681000,21681000
KAB. MANDAILING NATAL,DINAS KESEHATAN - ,2616373,36185217,2022,Non Tender,APBD,PT.MERAPI UTAMA PHARMA CABANG MEDAN,Pengadaan Langsung,Pengadaan Barang,Belanja Obat-Obatan-Obat,SELESAI,199800000,199800000
KAB. MANDAILING NATAL,RUMAH SAKIT UMUM DAERAH PANYABUNGAN - 1.02.0.00.0.00.02.0001,1920402,35761991,2022,E-Katalog 5.0,BLUD,P.T. Dexa Medica,E-Purchasing,Pengadaan Barang,"Bisoprolol/Bisoprolol Fumarate tablet/kapsul/kaplet 2,5 mg",MELAKUKAN PENGIRIMAN DAN PENERIMAAN,645000,645000
KAB. MANDAILING NATAL,DINAS KESEHATAN - ,670929,34281017,2022,E-Katalog 5.0,APBD,PT Bufa Aneka,E-Purchasing,Pengadaan Barang,Chloramphenicol/ Kloramfenikol salep 2%	,MELAKUKAN PENGIRIMAN DAN PENERIMAAN,17209896,17209896
KAB. MANDAILING NATAL,DINAS KESEHATAN - ,820355,34279496,2022,E-Katalog 5.0,APBD,PT. SINKO PRIMA ALLOY,E-Purchasing,Pengadaan Barang,LAMPU PERIKSA LED MEL-02,MELAKUKAN PENGIRIMAN DAN PENERIMAAN,24771000,24771000
KAB. MANDAILING NATAL,DINAS PERTANIAN - 3.27.0.00.0.00.24.0000,2676373,35250620,2022,Non Tender,APBD,CV. PUTRI LESTARI,Pengadaan Langsung,Pekerjaan Konstruksi,Pembangunan / Rehabilitasi Jalan Usaha Tani Desa Lumban Pinasa Kec. Siabu,SELESAI,128898000,128898000
KAB. MANDAILING NATAL,DINAS PERTANIAN - 3.27.0.00.0.00.24.0000,2678373,35250452,2022,Non Tender,APBD,CV. R.A.S,Pengadaan Langsung,Pekerjaan Konstruksi,Pembangunan / Rehabilitasi Jalan Usaha Tani Desa Huta Padang Kec. Ulu Pungkut,SELESAI,64151000,64151000
